timestamp_utc,simbol,arah,harga_masuk,tiket,skor,lot,sl_pts,tp_pts
2026-05-08 01:37:38 WIB,GBPUSDm,JUAL,1.3587,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 01:39:47 WIB,GBPUSDm,JUAL,1.35825,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 01:41:00 WIB,GBPUSDm,JUAL,1.3583,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 01:43:56 WIB,GBPUSDm,JUAL,1.3584,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 01:44:19 WIB,GBPUSDm,JUAL,1.3584,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 01:44:36 WIB,GBPUSDm,JUAL,1.3582,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 02:19:06 WIB,GBPUSDm,JUAL,1.3576,10001,-55,0.01,30,60,2.0,SIMULASI
2026-05-08 05:43:15 WIB,GBPUSDm,JUAL,1.355,10001,-55,0.01,30,60,2.0,SIMULASI
